customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04434,Female,1,No,No,62,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),27.9,1733.03,Yes
CUST04435,Male,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,30.3,1024.66,Yes
CUST04436,Male,0,No,Yes,34,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Two year,No,Electronic check,77.56,2638.94,No
CUST04437,Female,0,No,No,18,Yes,No,No,Yes,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),117.87,2126.19,No
CUST04438,Female,0,Yes,No,19,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Mailed check,76.34,1451.42,No
CUST04439,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,114.8,3898.25,No
CUST04440,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,63.3,1954.15,Yes
CUST04441,Female,1,No,Yes,47,Yes,Yes,No,No,No,No,No internet service,Yes,No,Two year,No,Mailed check,62.46,2930.08,No
CUST04442,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,69.0,2969.44,No
CUST04443,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),89.14,2049.19,No
CUST04444,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,55.5,3327.0,Yes
CUST04445,Female,0,Yes,Yes,16,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,106.12,1699.91,No
CUST04446,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),20.99,1459.37,Yes
CUST04447,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.86,3078.83,Yes
CUST04448,Male,0,No,No,64,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,70.12,4482.15,Yes
CUST04449,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),79.92,2470.77,No
CUST04450,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,46.16,1613.03,No
CUST04451,Female,1,Yes,No,12,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,61.6,751.56,Yes
CUST04452,Female,1,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),67.42,4655.14,No
CUST04453,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),88.06,5013.77,No
CUST04454,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.9,1265.75,Yes
CUST04455,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.26,3350.83,Yes
CUST04456,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),52.84,3547.87,No
CUST04457,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,119.94,4673.25,No
CUST04458,Female,0,Yes,No,58,Yes,Yes,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),104.56,6065.03,Yes
CUST04459,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,44.52,678.23,No
CUST04460,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,37.9,2310.15,Yes
CUST04461,Female,0,No,No,3,No,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,50.03,159.28,Yes
CUST04462,Male,0,Yes,No,44,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),64.14,2821.8,No
CUST04463,Male,0,Yes,No,27,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),104.78,2828.62,Yes
CUST04464,Female,0,No,No,65,Yes,No phone service,No,No,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,97.39,6325.92,No
CUST04465,Female,0,Yes,No,30,Yes,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),104.83,3151.96,No
CUST04466,Male,1,No,Yes,2,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.74,89.0,Yes
CUST04467,Female,1,Yes,Yes,7,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.53,559.24,Yes
CUST04468,Female,0,No,Yes,23,No,No phone service,No,No,No,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),46.89,1075.33,No
CUST04469,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.12,405.4,No
CUST04470,Male,0,No,Yes,42,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,87.79,3692.2,No
CUST04471,Male,1,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,32.59,977.16,No
CUST04472,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.11,6201.36,Yes
CUST04473,Male,1,Yes,No,44,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,84.09,3693.41,No
CUST04474,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),100.65,6542.8,Yes
CUST04475,Male,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,32.23,227.47,Yes
CUST04476,Female,0,No,No,70,Yes,Yes,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.91,6862.32,Yes
CUST04477,Male,0,No,No,56,No,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,119.93,6713.69,Yes
CUST04478,Male,0,Yes,No,29,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),104.81,3041.18,No
CUST04479,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,Yes,Credit card (automatic),94.68,1615.61,No
CUST04480,Female,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.54,5816.93,Yes
CUST04481,Male,0,No,No,38,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.02,2324.19,No
CUST04482,Female,0,No,Yes,59,No,No,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,92.51,5470.58,Yes
CUST04483,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.87,3858.69,Yes
CUST04484,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.41,3632.66,No
CUST04485,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),99.22,2185.41,No
CUST04486,Male,0,No,No,68,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.77,4340.65,No
CUST04487,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),30.37,155.38,Yes
CUST04488,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,No,Mailed check,75.02,4131.43,No
CUST04489,Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,45.03,140.09,Yes
CUST04490,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,57.21,1258.27,Yes
CUST04491,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),19.78,96.12,Yes
CUST04492,Female,1,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,57.04,1770.37,No
CUST04493,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,100.5,1701.23,No
CUST04494,Female,0,No,No,14,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,73.36,1030.13,Yes
CUST04495,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),19.0,744.73,Yes
CUST04496,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),65.92,4745.35,No
CUST04497,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),47.73,238.87,No
CUST04498,Female,0,Yes,No,62,Yes,No,DSL,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.71,4140.58,Yes
CUST04499,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,59.28,3916.22,No
CUST04500,Male,0,No,No,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),113.06,1135.23,Yes
CUST04501,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,22.2,936.29,Yes
CUST04502,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,One year,No,Electronic check,87.73,1404.21,No
CUST04503,Male,0,No,No,3,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),104.8,314.33,Yes
CUST04504,Female,0,Yes,No,62,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),115.84,7184.19,Yes
CUST04505,Female,0,No,No,67,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,36.12,2427.31,No
CUST04506,Female,0,No,Yes,40,Yes,Yes,No,No,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,72.19,2888.92,Yes
CUST04507,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),22.45,96.33,Yes
CUST04508,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,68.92,2126.36,No
CUST04509,Female,0,No,No,69,Yes,No,DSL,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,30.8,2126.81,No
CUST04510,Female,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),103.47,3518.39,No
CUST04511,Female,0,Yes,No,21,Yes,No phone service,No,No,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),29.61,613.48,No
CUST04512,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,70.36,4495.46,No
CUST04513,Male,1,Yes,No,21,No,No,DSL,No internet service,No,No internet service,Yes,No,No,Two year,No,Electronic check,71.15,1496.46,No
CUST04514,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),117.11,1171.64,Yes
CUST04515,Male,0,No,No,2,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,No,Mailed check,84.81,173.57,Yes
CUST04516,Female,0,No,No,8,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),47.36,365.9,Yes
CUST04517,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Electronic check,42.56,2516.39,No
CUST04518,Female,0,No,No,13,Yes,Yes,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,31.08,409.42,No
CUST04519,Female,1,Yes,No,17,Yes,No,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),95.16,1610.8,Yes
CUST04520,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),88.46,6376.16,Yes
CUST04521,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,80.21,1773.57,No
CUST04522,Female,0,No,No,46,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,22.17,1013.15,Yes
CUST04523,Female,0,Yes,No,68,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,95.81,6515.62,Yes
CUST04524,Female,0,Yes,No,46,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.47,3840.61,No
CUST04525,Male,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.32,3364.29,Yes
CUST04526,Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,77.89,1867.71,No
CUST04527,Male,0,Yes,No,27,Yes,No,No,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.0,1330.02,No
CUST04528,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,56.92,1361.78,Yes
CUST04529,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),35.94,2057.72,No
CUST04530,Female,0,No,No,40,No,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,91.74,3671.44,No
CUST04531,Female,0,Yes,No,24,Yes,No,No,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,90.19,2160.6,Yes
CUST04532,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,38.47,1808.32,No
CUST04533,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.17,300.21,Yes
CUST04534,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),25.85,260.64,Yes
CUST04535,Male,1,No,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,111.02,2219.44,Yes
CUST04536,Male,0,No,Yes,44,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,41.77,1835.75,Yes
CUST04537,Female,1,No,No,6,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,53.1,311.37,No
CUST04538,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,46.61,2936.03,No
CUST04539,Female,1,Yes,No,63,No,Yes,No,No,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,60.19,3793.0,No
CUST04540,Male,1,No,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,90.83,83.98,Yes
CUST04541,Female,0,Yes,No,41,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,106.8,4384.21,Yes
CUST04542,Male,0,Yes,No,53,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.63,1942.78,No
CUST04543,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,88.01,1315.91,No
CUST04544,Male,0,Yes,No,17,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.96,916.84,No
CUST04545,Female,0,No,No,58,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),118.01,6848.76,No
CUST04546,Male,0,No,No,15,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,48.49,734.2,Yes
CUST04547,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,18.73,101.58,Yes
CUST04548,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70.6,3962.6,Yes
CUST04549,Female,0,No,No,46,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,33.37,1528.37,Yes
CUST04550,Female,1,No,Yes,47,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,22.54,1055.83,No
CUST04551,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,89.22,3651.01,Yes
CUST04552,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),92.69,5474.16,No
CUST04553,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,64.99,194.11,Yes
CUST04554,Female,1,No,No,1,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,No,Mailed check,87.04,93.35,Yes
CUST04555,Female,0,Yes,No,58,No,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,72.9,4221.11,Yes
CUST04556,Female,0,No,No,26,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),82.24,2134.79,No
CUST04557,Male,1,No,No,26,No,No,DSL,No internet service,No,No internet service,No internet service,No,No,Two year,No,Electronic check,78.86,2046.37,No
CUST04558,Male,0,No,Yes,71,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,85.91,6105.8,No
CUST04559,Female,0,No,No,6,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,38.36,233.66,Yes
CUST04560,Female,0,No,Yes,62,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Mailed check,45.41,2805.27,No
CUST04561,Male,1,No,No,45,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,62.88,2827.27,Yes
CUST04562,Male,0,No,No,62,Yes,No phone service,No,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),63.51,3942.42,Yes
CUST04563,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),96.99,1072.46,Yes
CUST04564,Female,0,No,No,12,Yes,No,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),55.47,667.71,No
CUST04565,Male,0,No,No,42,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Electronic check,34.58,1453.26,No
CUST04566,Male,0,No,No,16,No,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,43.65,693.75,Yes
CUST04567,Female,1,Yes,No,62,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No,One year,Yes,Electronic check,39.9,2479.15,No
CUST04568,Male,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),92.63,3236.07,No
CUST04569,Male,0,No,Yes,7,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),65.97,453.73,Yes
CUST04570,Female,0,Yes,No,68,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,90.28,6140.08,No
CUST04571,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),60.45,2113.53,Yes
CUST04572,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No,One year,Yes,Electronic check,108.75,2939.87,No
CUST04573,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,118.32,5445.14,Yes
CUST04574,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.32,2511.82,No
CUST04575,Female,0,No,No,22,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),106.11,2336.44,No
CUST04576,Male,0,Yes,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,69.81,1052.45,No
CUST04577,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,113.33,1469.03,Yes
CUST04578,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,102.82,7200.96,Yes
CUST04579,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),119.16,6075.78,Yes
CUST04580,Male,1,No,No,36,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,81.56,2933.69,Yes
CUST04581,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),97.48,2724.93,Yes
